Concurrency,Message Size,Heap Size,Garbage Collector,per10_latency (s),per50_latency (s),per90_latency (s),per95_latency (s),per98_latency (s),per99_latency (s),per99.5_latency (s),per99.9_latency (s),per99.95_latency (s),per99.99_latency (s)
500,1024,1g,UseSerialGC,0.0054924,0.005893,0.00647452,0.0067004,0.007046024,0.007358896,0.007983404,0.0144816192,0.018386672,0.04133710324
500,1024,4g,UseConcMarkSweepGC,0.0148061,0.015658,0.01634642,0.016672765,0.017409368,0.018076722,0.019886538,0.0293042185,0.0381715855,0.05179880015
500,1024,4g,UseG1GC,0.00565257,0.00591145,0.00653167,0.006886375,0.010068552,0.015187858,0.026580905,0.0386377563,0.040030959,0.0411919518
500,1024,4g,UseParallelGC,0.0030418,0.003197,0.0037258,0.00386781,0.004062092,0.004858892,0.016663702,0.036872181,0.0720938991,0.2789341042
500,1024,4g,UseSerialGC,0.00525286,0.0054488,0.00568258,0.00584819,0.006621328,0.007052494,0.024437033,0.0353843436,0.0532566889,0.1222933372
500,10240,200m,UseConcMarkSweepGC,0.002135,0.0023502,0.0028837,0.003120465,0.003651032,0.003999164,0.00457409,0.0096825739,0.01645603185,0.02261653436
500,10240,200m,UseG1GC,0.00342877,0.00373295,0.0042784,0.0045234,0.005047854,0.005688384,0.006622848,0.027696761,0.1872516893,0.2388211365
500,10240,200m,UseParallelGC,0.0026212,0.0028934,0.0034722,0.00372216,0.00414252,0.004440564,0.004882824,0.0102783456,0.0496788704,0.05994775408
500,10240,200m,UseSerialGC,0.0039625,0.0042707,0.0047286,0.0048672,0.0050686,0.005327707,0.006199463,0.0122061025,0.07992114545,0.09212985299
500,10240,500m,UseConcMarkSweepGC,0.0028726,0.0031172,0.00367476,0.00400928,0.004493784,0.005013988,0.005740348,0.0120549752,0.0159943256,0.0319468056
500,10240,500m,UseG1GC,0.0041612,0.00434915,0.00494541,0.005185985,0.005736452,0.006035188,0.00627151,0.0080318033,0.01231717865,0.03718185953
500,10240,500m,UseParallelGC,0.0029431,0.0036738,0.00437563,0.004666175,0.00501583,0.005272224,0.005591606,0.0100830349,0.0193314769,0.05281944156
500,10240,500m,UseSerialGC,0.00446835,0.0048976,0.00564695,0.005782175,0.00591256,0.006015105,0.006133905,0.0072343865,0.00947338575,0.05171064265
500,10240,1g,UseConcMarkSweepGC,0.0036318,0.0049615,0.0057833,0.00619095,0.0068012,0.00755425,0.0093757,0.0174556,0.0206261625,0.058138115
500,10240,1g,UseG1GC,0.00459108,0.00478965,0.00544021,0.0056977,0.006414778,0.006695,0.007087715,0.0152439524,0.03404755635,0.04717783319
500,10240,1g,UseParallelGC,0.003206,0.0034047,0.00405922,0.004218,0.004539728,0.004864716,0.005028338,0.010277912,0.0169707696,0.03407059888
500,10240,1g,UseSerialGC,0.00552214,0.0059131,0.0064654,0.00659886,0.006784036,0.00698822,0.00781825,0.013700167,0.0187232041,0.04148910638
500,10240,4g,UseConcMarkSweepGC,0.01378976,0.0149525,0.01626338,0.016661,0.017132512,0.01771381,0.018395239,0.0224982884,0.0244373892,0.05192292864
500,10240,4g,UseG1GC,0.00589971,0.0062454,0.00697866,0.007372425,0.008348792,0.008794063,0.010163027,0.0266411373,0.0282449153,0.04558903053
500,10240,4g,UseParallelGC,0.0033392,0.0035723,0.0041574,0.00433802,0.004796664,0.00522408,0.016709511,0.0297335056,0.0381931905,0.07028369936
500,10240,4g,UseSerialGC,0.00566914,0.0060434,0.00661626,0.00675508,0.007013464,0.009002852,0.01294998,0.038539292,0.0478372416,0.1193944183
